Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00    4652/4652        std::_Iter_base<__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >, true>::_S_base(__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >) [405]
[403]    0.0    0.00    0.00    4652         __gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >::base() const [403]
-----------------------------------------------
                0.00    0.00    4652/4652        std::_Miter_base<__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > > >(__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >) [406]
[404]    0.0    0.00    0.00    4652         std::_Iter_base<__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >, false>::_S_base(__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >) [404]
-----------------------------------------------
                0.00    0.00    4652/4652        std::_Niter_base<__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > > >(__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >) [407]
[405]    0.0    0.00    0.00    4652         std::_Iter_base<__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >, true>::_S_base(__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >) [405]
                0.00    0.00    4652/4652        __gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >::base() const [403]
-----------------------------------------------
                0.00    0.00     202/4652        __gnu_cxx::__normal_iterator<Grad*, std::vector<Grad, std::allocator<Grad> > > std::copy<__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >, __gnu_cxx::__normal_iterator<Grad*, std::vector<Grad, std::allocator<Grad> > > >(__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >, __gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >, __gnu_cxx::__normal_iterator<Grad*, std::vector<Grad, std::allocator<Grad> > >) [569]
                0.00    0.00    4450/4652        Grad* std::copy<__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >, Grad*>(__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >, __gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >, Grad*) [187]
[406]    0.0    0.00    0.00    4652         std::_Miter_base<__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > > >(__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >) [406]
                0.00    0.00    4652/4652        std::_Iter_base<__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >, false>::_S_base(__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >) [404]
-----------------------------------------------
                0.00    0.00     202/4652        __gnu_cxx::__normal_iterator<Grad*, std::vector<Grad, std::allocator<Grad> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >, __gnu_cxx::__normal_iterator<Grad*, std::vector<Grad, std::allocator<Grad> > > >(__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >, __gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >, __gnu_cxx::__normal_iterator<Grad*, std::vector<Grad, std::allocator<Grad> > >) [567]
                0.00    0.00    4450/4652        Grad* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >, Grad*>(__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >, __gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >, Grad*) [190]
[407]    0.0    0.00    0.00    4652         std::_Niter_base<__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > > >(__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >) [407]
                0.00    0.00    4652/4652        std::_Iter_base<__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >, true>::_S_base(__gnu_cxx::__normal_iterator<Grad const*, std::vector<Grad, std::allocator<Grad> > >) [405]
-----------------------------------------------
                0.00    0.00    4609/4609        std::_Vector_base<Coordinate, std::allocator<Coordinate> >::~_Vector_base() [409]
[408]    0.0    0.00    0.00    4609         std::_Vector_base<Coordinate, std::allocator<Coordinate> >::_Vector_impl::~_Vector_impl() [408]
                0.00    0.00    4609/8450        std::allocator<Coordinate>::~allocator() [380]
-----------------------------------------------
                0.00    0.00    4609/4609        std::vector<Coordinate, std::allocator<Coordinate> >::~vector() [175]
[409]    0.0    0.00    0.00    4609         std::_Vector_base<Coordinate, std::allocator<Coordinate> >::~_Vector_base() [409]
                0.00    0.00    4609/4675        std::_Vector_base<Coordinate, std::allocator<Coordinate> >::_M_deallocate(Coordinate*, unsigned long) [401]
                0.00    0.00    4609/4609        std::_Vector_base<Coordinate, std::allocator<Coordinate> >::_Vector_impl::~_Vector_impl() [408]
-----------------------------------------------
                0.00    0.00      66/4373        void std::vector<Coordinate, std::allocator<Coordinate> >::_M_emplace_back_aux<Coordinate const&>(Coordinate const&) [248]
                0.00    0.00     202/4373        std::vector<Coordinate, std::allocator<Coordinate> >::operator=(std::vector<Coordinate, std::allocator<Coordinate> > const&) [560]
                0.00    0.00     264/4373        std::vector<Coordinate, std::allocator<Coordinate> >::_M_check_len(unsigned long, char const*) const [585]
                0.00    0.00    3841/4373        std::vector<Coordinate, std::allocator<Coordinate> >::vector(std::vector<Coordinate, std::allocator<Coordinate> > const&) [216]
[410]    0.0    0.00    0.00    4373         std::vector<Coordinate, std::allocator<Coordinate> >::size() const [410]
-----------------------------------------------
                0.00    0.00     132/4039        std::enable_if<std::allocator_traits<std::allocator<Coordinate> >::__maxsize_helper<std::allocator<Coordinate> const>::value, unsigned long>::type std::allocator_traits<std::allocator<Coordinate> >::_S_max_size<std::allocator<Coordinate> const>(std::allocator<Coordinate> const&) [530]
                0.00    0.00    3907/4039        __gnu_cxx::new_allocator<Coordinate>::allocate(unsigned long, void const*) [420]
[411]    0.0    0.00    0.00    4039         __gnu_cxx::new_allocator<Coordinate>::max_size() const [411]
-----------------------------------------------
                0.00    0.00    4039/4039        std::_Niter_base<Coordinate*>::iterator_type std::__niter_base<Coordinate*>(Coordinate*) [413]
[412]    0.0    0.00    0.00    4039         std::_Iter_base<Coordinate*, false>::_S_base(Coordinate*) [412]
-----------------------------------------------
                0.00    0.00     198/4039        Coordinate* std::__copy_move_a2<true, Coordinate*, Coordinate*>(Coordinate*, Coordinate*, Coordinate*) [595]
                0.00    0.00    3841/4039        Coordinate* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*>(__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, __gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*) [427]
[413]    0.0    0.00    0.00    4039         std::_Niter_base<Coordinate*>::iterator_type std::__niter_base<Coordinate*>(Coordinate*) [413]
                0.00    0.00    4039/4039        std::_Iter_base<Coordinate*, false>::_S_base(Coordinate*) [412]
-----------------------------------------------
                0.00    0.00     132/3973        std::vector<Coordinate, std::allocator<Coordinate> >::max_size() const [518]
                0.00    0.00    3841/3973        std::vector<Coordinate, std::allocator<Coordinate> >::vector(std::vector<Coordinate, std::allocator<Coordinate> > const&) [216]
[414]    0.0    0.00    0.00    3973         std::_Vector_base<Coordinate, std::allocator<Coordinate> >::_M_get_Tp_allocator() const [414]
-----------------------------------------------
                0.00    0.00     101/3942        std::vector<Coordinate, std::allocator<Coordinate> >::operator=(std::vector<Coordinate, std::allocator<Coordinate> > const&) [560]
                0.00    0.00    3841/3942        std::vector<Coordinate, std::allocator<Coordinate> >::vector(std::vector<Coordinate, std::allocator<Coordinate> > const&) [216]
[415]    0.0    0.00    0.00    3942         std::vector<Coordinate, std::allocator<Coordinate> >::end() const [415]
                0.00    0.00    3942/7884        __gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >::__normal_iterator(Coordinate const* const&) [383]
-----------------------------------------------
                0.00    0.00     101/3942        std::vector<Coordinate, std::allocator<Coordinate> >::operator=(std::vector<Coordinate, std::allocator<Coordinate> > const&) [560]
                0.00    0.00    3841/3942        std::vector<Coordinate, std::allocator<Coordinate> >::vector(std::vector<Coordinate, std::allocator<Coordinate> > const&) [216]
[416]    0.0    0.00    0.00    3942         std::vector<Coordinate, std::allocator<Coordinate> >::begin() const [416]
                0.00    0.00    3942/7884        __gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >::__normal_iterator(Coordinate const* const&) [383]
-----------------------------------------------
                0.00    0.00    3942/3942        Coordinate* std::__copy_move_a<false, Coordinate const*, Coordinate*>(Coordinate const*, Coordinate const*, Coordinate*) [418]
[417]    0.0    0.00    0.00    3942         Coordinate* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<Coordinate>(Coordinate const*, Coordinate const*, Coordinate*) [417]
-----------------------------------------------
                0.00    0.00     101/3942        __gnu_cxx::__normal_iterator<Coordinate*, std::vector<Coordinate, std::allocator<Coordinate> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, __gnu_cxx::__normal_iterator<Coordinate*, std::vector<Coordinate, std::allocator<Coordinate> > > >(__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, __gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, __gnu_cxx::__normal_iterator<Coordinate*, std::vector<Coordinate, std::allocator<Coordinate> > >) [566]
                0.00    0.00    3841/3942        Coordinate* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*>(__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, __gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*) [427]
[418]    0.0    0.00    0.00    3942         Coordinate* std::__copy_move_a<false, Coordinate const*, Coordinate*>(Coordinate const*, Coordinate const*, Coordinate*) [418]
                0.00    0.00    3942/3942        Coordinate* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<Coordinate>(Coordinate const*, Coordinate const*, Coordinate*) [417]
-----------------------------------------------
                0.00    0.00    3907/3907        std::_Vector_base<Coordinate, std::allocator<Coordinate> >::_M_deallocate(Coordinate*, unsigned long) [401]
[419]    0.0    0.00    0.00    3907         __gnu_cxx::new_allocator<Coordinate>::deallocate(Coordinate*, unsigned long) [419]
-----------------------------------------------
                0.00    0.00    3907/3907        std::_Vector_base<Coordinate, std::allocator<Coordinate> >::_M_allocate(unsigned long) [421]
[420]    0.0    0.00    0.00    3907         __gnu_cxx::new_allocator<Coordinate>::allocate(unsigned long, void const*) [420]
                0.00    0.00    3907/4039        __gnu_cxx::new_allocator<Coordinate>::max_size() const [411]
-----------------------------------------------
                0.00    0.00      66/3907        void std::vector<Coordinate, std::allocator<Coordinate> >::_M_emplace_back_aux<Coordinate const&>(Coordinate const&) [248]
                0.00    0.00    3841/3907        std::_Vector_base<Coordinate, std::allocator<Coordinate> >::_M_create_storage(unsigned long) [214]
[421]    0.0    0.00    0.00    3907         std::_Vector_base<Coordinate, std::allocator<Coordinate> >::_M_allocate(unsigned long) [421]
                0.00    0.00    3907/3907        __gnu_cxx::new_allocator<Coordinate>::allocate(unsigned long, void const*) [420]
-----------------------------------------------
                0.00    0.00    3841/3841        std::vector<Coordinate, std::allocator<Coordinate> >::vector(std::vector<Coordinate, std::allocator<Coordinate> > const&) [216]
[422]    0.0    0.00    0.00    3841         __gnu_cxx::__alloc_traits<std::allocator<Coordinate> >::_S_select_on_copy(std::allocator<Coordinate> const&) [422]
                0.00    0.00    3841/3841        std::allocator_traits<std::allocator<Coordinate> >::select_on_container_copy_construction(std::allocator<Coordinate> const&) [424]
-----------------------------------------------
                0.00    0.00    3841/3841        std::_Vector_base<Coordinate, std::allocator<Coordinate> >::_Vector_base(unsigned long, std::allocator<Coordinate> const&) [215]
[423]    0.0    0.00    0.00    3841         std::_Vector_base<Coordinate, std::allocator<Coordinate> >::_Vector_impl::_Vector_impl(std::allocator<Coordinate> const&) [423]
                0.00    0.00    3841/8441        std::allocator<Coordinate>::allocator(std::allocator<Coordinate> const&) [382]
-----------------------------------------------
                0.00    0.00    3841/3841        __gnu_cxx::__alloc_traits<std::allocator<Coordinate> >::_S_select_on_copy(std::allocator<Coordinate> const&) [422]
[424]    0.0    0.00    0.00    3841         std::allocator_traits<std::allocator<Coordinate> >::select_on_container_copy_construction(std::allocator<Coordinate> const&) [424]
                0.00    0.00    3841/3841        std::enable_if<!std::allocator_traits<std::allocator<Coordinate> >::__select_helper<std::allocator<Coordinate> const>::value, std::allocator<Coordinate> const>::type std::allocator_traits<std::allocator<Coordinate> >::_S_select<std::allocator<Coordinate> const>(std::allocator<Coordinate> const&) [425]
-----------------------------------------------
                0.00    0.00    3841/3841        std::allocator_traits<std::allocator<Coordinate> >::select_on_container_copy_construction(std::allocator<Coordinate> const&) [424]
[425]    0.0    0.00    0.00    3841         std::enable_if<!std::allocator_traits<std::allocator<Coordinate> >::__select_helper<std::allocator<Coordinate> const>::value, std::allocator<Coordinate> const>::type std::allocator_traits<std::allocator<Coordinate> >::_S_select<std::allocator<Coordinate> const>(std::allocator<Coordinate> const&) [425]
                0.00    0.00    3841/8441        std::allocator<Coordinate>::allocator(std::allocator<Coordinate> const&) [382]
-----------------------------------------------
                0.00    0.00    3841/3841        Coordinate* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*>(__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, __gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*) [428]
[426]    0.0    0.00    0.00    3841         Coordinate* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*>(__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, __gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*) [426]
                0.00    0.00    3841/3841        Coordinate* std::copy<__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*>(__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, __gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*) [430]
-----------------------------------------------
                0.00    0.00    3841/3841        Coordinate* std::copy<__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*>(__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, __gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*) [430]
[427]    0.0    0.00    0.00    3841         Coordinate* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*>(__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, __gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*) [427]
                0.00    0.00    7682/7884        std::_Niter_base<__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > > >(__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >) [388]
                0.00    0.00    3841/4039        std::_Niter_base<Coordinate*>::iterator_type std::__niter_base<Coordinate*>(Coordinate*) [413]
                0.00    0.00    3841/3942        Coordinate* std::__copy_move_a<false, Coordinate const*, Coordinate*>(Coordinate const*, Coordinate const*, Coordinate*) [418]
-----------------------------------------------
                0.00    0.00    3841/3841        Coordinate* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*, Coordinate>(__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, __gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*, std::allocator<Coordinate>&) [429]
[428]    0.0    0.00    0.00    3841         Coordinate* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*>(__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, __gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*) [428]
                0.00    0.00    3841/3841        Coordinate* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*>(__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, __gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*) [426]
-----------------------------------------------
                0.00    0.00    3841/3841        std::vector<Coordinate, std::allocator<Coordinate> >::vector(std::vector<Coordinate, std::allocator<Coordinate> > const&) [216]
[429]    0.0    0.00    0.00    3841         Coordinate* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*, Coordinate>(__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, __gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*, std::allocator<Coordinate>&) [429]
                0.00    0.00    3841/3841        Coordinate* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*>(__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, __gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*) [428]
-----------------------------------------------
                0.00    0.00    3841/3841        Coordinate* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*>(__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, __gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*) [426]
[430]    0.0    0.00    0.00    3841         Coordinate* std::copy<__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*>(__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, __gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*) [430]
                0.00    0.00    7682/7884        std::_Miter_base<__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > > >(__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >) [387]
                0.00    0.00    3841/3841        Coordinate* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*>(__gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, __gnu_cxx::__normal_iterator<Coordinate const*, std::vector<Coordinate, std::allocator<Coordinate> > >, Coordinate*) [427]
-----------------------------------------------
                0.00    0.00      66/3509        void std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > >::_M_emplace_back_aux<std::vector<Grad, std::allocator<Grad> > const&>(std::vector<Grad, std::allocator<Grad> > const&) [235]
                0.00    0.00     609/3509        void std::allocator_traits<std::allocator<std::vector<Grad, std::allocator<Grad> > > >::construct<std::vector<Grad, std::allocator<Grad> >, std::vector<Grad, std::allocator<Grad> > const&>(std::allocator<std::vector<Grad, std::allocator<Grad> > >&, std::vector<Grad, std::allocator<Grad> >*, std::vector<Grad, std::allocator<Grad> > const&) [197]
                0.00    0.00     609/3509        std::enable_if<std::allocator_traits<std::allocator<std::vector<Grad, std::allocator<Grad> > > >::__construct_helper<std::vector<Grad, std::allocator<Grad> >, std::vector<Grad, std::allocator<Grad> > const&>::value, void>::type std::allocator_traits<std::allocator<std::vector<Grad, std::allocator<Grad> > > >::_S_construct<std::vector<Grad, std::allocator<Grad> >, std::vector<Grad, std::allocator<Grad> > const&>(std::allocator<std::vector<Grad, std::allocator<Grad> > >&, std::vector<Grad, std::allocator<Grad> >*, std::vector<Grad, std::allocator<Grad> > const&) [196]
                0.00    0.00     609/3509        _ZN9__gnu_cxx13new_allocatorISt6vectorI4GradSaIS2_EEE9constructIS4_IRKS4_EEEvPT_DpOT0_ [195]
                0.00    0.00    1616/3509        void std::_Construct<std::vector<Grad, std::allocator<Grad> >, std::vector<Grad, std::allocator<Grad> > const&>(std::vector<Grad, std::allocator<Grad> >*, std::vector<Grad, std::allocator<Grad> > const&) [160]
[431]    0.0    0.00    0.00    3509         std::vector<Grad, std::allocator<Grad> > const& std::forward<std::vector<Grad, std::allocator<Grad> > const&>(std::remove_reference<std::vector<Grad, std::allocator<Grad> > const&>::type&) [431]
-----------------------------------------------
                0.00    0.00       2/3266        std::_Iter_base<__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> > const*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >, true>::_S_base(__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> > const*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >) [670]
                0.00    0.00    3264/3266        bool __gnu_cxx::operator!=<std::vector<Grad, std::allocator<Grad> > const*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >(__gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> > const*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> > const*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > > const&) [472]
[432]    0.0    0.00    0.00    3266         __gnu_cxx::__normal_iterator<std::vector<Grad, std::allocator<Grad> > const*, std::vector<std::vector<Grad, std::allocator<Grad> >, std::allocator<std::vector<Grad, std::allocator<Grad> > > > >::base() const [432]
-----------------------------------------------
                0.00    0.00    3264/3264        std::vector<Coordinate, std::allocator<Coordinate> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >, std::vector<Coordinate, std::allocator<Coordinate> >*>(__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >, __gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >, std::vector<Coordinate, std::allocator<Coordinate> >*) [227]
[433]    0.0    0.00    0.00    3264         bool __gnu_cxx::operator!=<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >(__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > > const&) [433]
                0.00    0.00    6528/6530        __gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >::base() const [392]
-----------------------------------------------
                0.00    0.00    3232/3232        std::vector<Coordinate, std::allocator<Coordinate> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >, std::vector<Coordinate, std::allocator<Coordinate> >*>(__gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >, __gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >, std::vector<Coordinate, std::allocator<Coordinate> >*) [227]
[434]    0.0    0.00    0.00    3232         __gnu_cxx::__normal_iterator<std::vector<Coordinate, std::allocator<Coordinate> > const*, std::vector<std::vector<Coordinate, std::allocator<Coordinate> >, std::allocator<std::vector<Coordinate, std::allocator<Coordinate> > > > >::operator++() [434]
-----------------------------------------------
